step,time,mu,sigma,entropy,sharpness,sat_hi,sat_lo,exp_100us,exp_ms,delta_exp,reward,mean_pred,uncertainty,ucb_score,action_idx,num_actions
143,1763621218.1731858,24.147825520833333,6.846417291799114,1.9288142,15.819930554877384,0.0,0.0,203,20.3,-1,-50.0,-32.06646517532584,10.0,-17.06646517532584,1,5
144,1763621218.2402737,23.671588541666665,6.52540921004038,1.8887644,15.221657949640722,0.0,0.0,204,20.4,1,-50.0,-46.06223749131638,1.5911228945856952,-43.67555314943784,3,5
145,1763621218.3397868,23.530690104166663,6.416927412949425,1.8710489,15.04820312130775,0.0,0.0,203,20.3,-1,-50.0,-47.24571480223388,1.0342584336367566,-45.69432715177874,1,5
146,1763621218.406593,23.42375,6.353689339995045,1.8620902,14.995307528856063,0.0,0.0,200,20.0,-3,-50.0,-48.46017753857269,0.7442978923221399,-47.34373070008948,0,5
147,1763621218.4730496,23.19374565972222,6.244131407094266,1.8444288,14.722291666365258,0.0,0.0,197,19.700000000000003,-3,-50.0,-48.77563583987974,0.5879872077303836,-47.893655028284165,0,5
148,1763621218.5398724,22.97046006944445,6.137766227830999,1.8275352,14.604613701544864,0.0,0.0,197,19.700000000000003,0,-50.0,-49.30391444705437,0.8888926076452351,-47.97057553558651,2,5
149,1763621218.6063814,22.961462673611116,6.131527427138574,1.8260572,14.62806411554784,0.0,0.0,198,19.8,1,-50.0,-49.1379984778701,0.7906374817121099,-47.95204225530193,3,5
150,1763621218.6775548,23.04705729166667,6.173206626684824,1.8337054,14.70371960809025,0.0,0.0,195,19.5,-3,-50.0,-48.864134963832655,0.5012752827146247,-48.11222203976072,0,5
151,1763621218.7397132,22.84149305555556,6.075201230659551,1.8189697,14.562265547839504,0.0,0.0,194,19.4,-1,-50.0,-48.62415998250727,0.8584132575828125,-47.33654009613305,1,5
152,1763621218.8394835,22.78157552083333,6.04714291614558,1.8137085,14.408298609905474,0.0,0.0,194,19.4,0,-50.0,-48.62568731701207,0.7741373061965205,-47.46448135771728,2,5
153,1763621218.9059372,22.783715277777777,6.049661412889148,1.8141497,14.33658795814043,0.0,0.0,191,19.1,-3,-50.0,-48.51703907736962,0.5169864853721127,-47.74155934931146,0,5
154,1763621218.9725213,22.57333767361111,5.949189083589123,1.799259,14.247135357590665,0.0,0.0,191,19.1,0,-50.0,-48.60461706194097,0.6401034339299263,-47.64446191104608,2,5
155,1763621219.0390508,22.57513020833333,5.951425736663275,1.7989159,14.299795883348256,0.0,0.0,192,19.200000000000003,1,-50.0,-48.7354432986952,0.7395099470992251,-47.62617837804636,3,5
156,1763621219.105545,22.62864149305556,5.977450100134486,1.8035402,14.258272565752192,0.0,0.0,191,19.1,-1,-50.0,-48.92609649286356,0.7054169467055207,-47.86797107280528,1,5
157,1763621219.172403,22.568741319444445,5.950751030369653,1.8003454,14.233124998116196,0.0,0.0,188,18.8,-3,-50.0,-48.6814406366752,0.4695709092013584,-47.97708427287317,0,5
158,1763621219.2722993,22.36086805555556,5.855263830456943,1.7878915,14.086840226839795,0.0,0.0,188,18.8,0,-50.0,-48.6015100677659,0.5975182523617268,-47.70523268922331,2,5
159,1763621219.3388371,22.36466145833333,5.857876891296368,1.7877717,14.089223048664609,0.0,0.0,187,18.7,-1,-50.0,-48.96291231755589,0.6433173097546637,-47.99793635292389,1,5
160,1763621219.409891,22.302282986111116,5.825732100791851,1.7840915,13.996636246575251,0.0,0.0,187,18.7,0,-50.0,-48.8582609725882,0.5423335125642913,-48.04476070374176,2,5
161,1763621219.472339,22.303133680555558,5.825626060732924,1.7839953,14.025299316236708,0.0,0.0,188,18.8,1,-50.0,-48.98340533811368,0.741522790740328,-47.87112115200319,3,5
162,1763621219.538597,22.35789930555556,5.8502075963521305,1.7869816,14.033142268804855,0.0,0.0,187,18.7,-1,-50.0,-49.00973326598279,0.632257088919894,-48.06134763260295,1,5
163,1763621219.6055057,22.30006076388889,5.820037525812296,1.7824669,14.014826388813534,0.0,0.0,187,18.7,0,-50.0,-48.966563743082325,0.5622151335593378,-48.12324104274332,2,5
164,1763621219.6717026,22.2991015625,5.825310336132702,1.7832907,14.037812171766497,0.0,0.0,184,18.4,-3,-50.0,-48.918065317553946,0.5310746019249292,-48.12145341466656,0,5
165,1763621219.7718766,22.096193576388888,5.729245856182447,1.7724352,13.809570286710764,0.0,0.0,187,18.7,3,-50.0,-50.34747322949429,1.4947189712923763,-48.10539477255572,4,5
166,1763621219.838303,22.30131076388889,5.825196856826978,1.7832121,13.987491319143036,0.0,0.0,184,18.4,-3,-50.0,-49.19186241189743,0.4638947326448376,-48.49602031293018,0,5
167,1763621219.904861,22.097573784722226,5.7289505427968885,1.7729666,13.801071987406411,0.0,0.0,183,18.3,-1,-50.0,-49.03975865082097,0.6185764288797414,-48.11189400750136,1,5
168,1763621219.9718006,22.03672309027778,5.701534989897838,1.7693264,13.807009483035996,0.0,0.0,183,18.3,0,-50.0,-48.91640915870572,0.5950487239632741,-48.02383607276081,2,5
169,1763621220.0382726,22.03956597222222,5.701603894028211,1.7691141,13.864331596544051,0.0,0.0,184,18.4,1,-50.0,-49.359870995798815,0.6745345377368,-48.348069189193616,3,5
170,1763621220.1090243,22.100733506944444,5.7315264367619285,1.7728734,13.888971331090104,0.0,0.0,183,18.3,-1,-50.0,-49.28493448814064,0.5300985225795161,-48.48978670427136,1,5
171,1763621220.171457,22.041831597222224,5.704811423821363,1.7701876,13.812491292242356,0.0,0.0,183,18.3,0,-50.0,-49.08470370832248,0.5828946935360078,-48.210361668018464,2,5
172,1763621220.2725916,22.04058159722222,5.705197801427339,1.7699944,13.890598894962269,0.0,0.0,182,18.2,-1,-50.0,-49.19513933533963,0.552670379350118,-48.366133766314455,1,5
173,1763621220.3380072,21.981519097222225,5.6774221260973,1.7666807,13.70569420814043,0.0,0.0,185,18.5,3,-50.0,-49.6929166737363,0.9584441028694164,-48.255250519432174,4,5
174,1763621220.4042296,22.158797743055555,5.7597166795068455,1.7763934,13.932339386645662,0.0,0.0,186,18.6,1,-50.0,-49.366816813582375,0.5895575636425973,-48.48248046811848,3,5
175,1763621220.4708924,22.247734375,5.800672635709205,1.78059,14.044088541591313,0.0,0.0,183,18.3,-3,-50.0,-49.1929436403119,0.4928114816926589,-48.45372641777291,0,5
176,1763621220.537827,22.03929253472222,5.707067714275538,1.7706596,13.841045799255372,0.0,0.0,183,18.3,0,-50.0,-49.37238299268512,0.5015448036139986,-48.62006578726412,2,5
177,1763621220.6044269,22.040876736111112,5.707207546719656,1.7697797,13.869279501154391,0.0,0.0,182,18.2,-1,-50.0,-49.425451647363424,0.484087662378222,-48.699320153796094,1,5
178,1763621220.7042768,21.983016493055555,5.677164962539028,1.7668254,13.682291651897662,0.0,0.0,182,18.2,0,-50.0,-49.34836100013396,0.4680493451858817,-48.646286982355136,2,5
179,1763621220.770747,21.98611545138889,5.679390809089071,1.7671835,13.911167310907814,0.0,0.0,183,18.3,1,-50.0,-49.46455745799455,0.5515863089160578,-48.63717799462046,3,5
180,1763621220.8420324,22.047174479166667,5.705259307858341,1.7705445,13.875620564759808,0.0,0.0,180,18.0,-3,-50.0,-49.444371309724175,0.475013612110916,-48.7318508915578,0,5
181,1763621220.9042032,72.86911024305556,50.647598255172575,3.5429587,231.8536846417273,0.0072612847222222,0.0,181,18.1,1,-30.11965704635673,-48.78906207503961,0.5717750347121608,-47.93139952297137,3,5
182,1763621220.9703472,73.17604600694445,50.85137463308413,3.5467455,233.6060212400648,0.0072786458333333,0.0,182,18.2,1,-24.672419902114115,-25.50298059532276,0.8110602740703461,-24.286390184217243,3,5
183,1763621221.0371504,73.34006944444444,50.950019971189626,3.549169,234.3848973047893,0.0072960069444444,0.0,183,18.3,1,-24.453410372298507,-25.03228182090077,0.6240086516235643,-24.096268843465424,3,5
184,1763621221.10625,73.58067708333333,51.11029588424324,3.5523496,233.86850386819725,0.0072786458333333,0.0,184,18.4,1,-24.173995385656283,-24.569559872334544,0.5241729842856477,-23.78330039590607,3,5
185,1763621221.2012703,73.83185763888889,51.27107528068888,3.5551834,236.6333004338582,0.0072873263888888,0.0,185,18.5,1,-23.84523059401401,-24.26652546315989,0.4625904510591554,-23.57263978657116,3,5
186,1763621221.270248,74.09078125,51.46784574778147,3.558579,238.18678281249996,0.0073003472222222,0.0,186,18.6,1,-23.520247368301234,-23.95402334940597,0.4227292811956369,-23.31992942761252,3,5
187,1763621221.336675,74.50618489583333,51.76373413710131,3.56472,241.60887317555745,0.0073133680555555,0.0,187,18.7,1,-23.002920470235377,-23.608829569812837,0.3842590775793484,-23.03244095344381,3,5
188,1763621221.4033518,74.79040364583334,51.9665477076652,3.568258,243.26868543467572,0.0073263888888888,0.0,188,18.8,1,-22.6379612077052,-23.21520445527788,0.3585360552291176,-22.6774003724342,3,5
189,1763621221.4702508,75.1533203125,52.2365178545553,3.5723498,245.28766716821,0.0073654513888888,0.0,189,18.9,1,-22.19894711601866,-22.736563902543715,0.3368669314821454,-22.23126350532049,3,5
190,1763621221.5419085,75.49036892361111,52.486173552534886,3.576696,247.02664699043936,0.0073828125,0.0,190,19.0,1,-21.78667109550646,-22.295705816226175,0.3208482181742522,-21.8144334889648,3,5
191,1763621221.6006129,75.99058159722222,52.85182377058546,3.5826235,251.00529464516356,0.0074348958333333,0.0,191,19.1,1,-21.183837784246656,-21.33740055706602,0.3323806501056728,-20.83882958190751,3,5
192,1763621221.703327,76.41971788194445,53.18072122806418,3.587146,253.46070294046285,0.0074782986111111,0.0,192,19.200000000000003,1,-20.66256743081832,-20.859487019217823,0.3177268296433697,-20.38289677475277,3,5
193,1763621221.769689,76.83404947916667,53.495004629595726,3.5926542,255.58387160235745,0.0075390625,0.0,193,19.3,1,-20.17269248381355,-20.48552646797333,0.3081792333672963,-20.023257617922383,3,5
194,1763621221.8347754,77.28289930555556,53.83845332589508,3.597298,258.7292617078993,0.0075868055555555,0.0,194,19.4,1,-19.644419022851768,-19.99399860539085,0.2962459505239102,-19.549629679604983,3,5
195,1763621221.8998466,77.9192013888889,54.3170972775045,3.605538,263.5304547525288,0.0077170138888888,0.0,195,19.5,1,-18.91238331225244,-19.500240983215207,0.289357518840726,-19.06620470495412,3,5
196,1763621221.969605,78.39938802083333,54.68600417453145,3.6112957,267.77142830130504,0.0077690972222222,0.0,196,19.6,1,-18.3355242242484,-18.89237930887915,0.2850941279723341,-18.46473811692065,3,5
197,1763621222.0363865,78.89164930555556,55.06861278708299,3.618265,271.6409627269415,0.0078038194444444,0.0,197,19.700000000000003,1,-17.772783776034974,-18.4312170688647,0.2803344351015918,-18.010715416212314,3,5
198,1763621222.1030433,79.38312934027778,55.45758894064912,3.6258116,274.8182532925075,0.0078385416666666,0.0,198,19.8,1,-17.223595444871048,-17.920389830870917,0.277363065207089,-17.504345233060285,3,5
199,1763621222.2026656,80.21478298611112,56.10103048733685,3.635489,280.08387396730024,0.0079644097222222,0.0,199,19.9,1,-16.339678816444717,-17.472772036006994,0.2754017310462716,-17.059669439437588,3,5
200,1763621222.273622,80.76551215277777,56.52974395142255,3.6427445,284.05584677003463,0.0080685763888888,0.0,200,20.0,1,-15.715434785766398,-16.738892393775373,0.2748791612390375,-16.326573651916817,3,5
201,1763621222.336663,81.31530381944444,56.95718095177872,3.651494,288.4217474129947,0.0081423611111111,0.0,201,20.1,1,-15.125290598462112,-15.5949508035675,0.2946201100453013,-15.15302063849955,3,5
202,1763621222.4022748,81.89383680555555,57.41080163441981,3.6586304,292.81459021078985,0.0083029513888888,0.0,202,20.200000000000003,1,-14.51994179455725,-15.069807259780482,0.2900962952129458,-14.634662816961065,3,5
203,1763621222.4692063,82.7391623263889,58.067523233789096,3.6687245,299.18169744419055,0.0084331597222222,0.0,203,20.3,1,-13.670434630327176,-14.578308343482744,0.2848300210686114,-14.151063311879827,3,5
204,1763621222.5354266,83.35678385416666,58.55766879073156,3.6768665,303.83179242755284,0.0085980902777777,0.0,204,20.4,1,-13.025918985087191,-13.859714097762552,0.2883888485019499,-13.427130825009629,3,5
205,1763621222.6352704,84.06208333333333,59.11377227637444,3.6859846,308.77811620594554,0.0086979166666666,0.0,205,20.5,1,-12.3402612217723,-13.253079574847092,0.2880143351556347,-12.82105807211364,3,5
206,1763621222.7023134,84.64753472222222,59.56630616991422,3.6927812,313.2722389616602,0.0087890625,0.0,206,20.6,1,-11.763522372489856,-12.395330045352551,0.2830219774838529,-11.970797079126772,3,5
207,1763621222.7685387,85.43282118055555,60.18631698842535,3.7020483,319.5322257697211,0.0089539930555555,0.0,207,20.700000000000003,1,-11.035256532255676,-12.108603137884508,0.2848406638247936,-11.681342142147315,3,5
208,1763621222.8354366,86.00007378472222,60.626431505104826,3.7097373,323.0838843899009,0.0090972222222222,0.0,208,20.8,1,-10.498429166773091,-11.446320104354747,0.2794457281746879,-11.027151512092717,3,5
209,1763621222.9024954,86.53773871527778,61.05008751152097,3.7165642,326.9007913429354,0.0092534722222222,0.0,209,20.9,1,-10.013934510575334,-10.907593647348236,0.2743843384023713,-10.496017139744678,3,5
210,1763621222.973697,87.07334635416667,61.46671035846556,3.723145,331.070056873444,0.0094227430555555,0.0,210,21.0,1,-9.540075961191862,-10.415240494441129,0.2673541244712282,-10.014209307734289,3,5
211,1763621223.0355809,87.81025173611111,62.032107242376384,3.7322087,337.7475806983478,0.0096788194444444,0.0,211,21.1,1,-8.90841197125082,-9.324398347163006,0.2805186802941892,-8.903620326721722,3,5
212,1763621223.135037,88.4114670138889,62.50819009199545,3.7384846,340.05642659316834,0.0099565972222222,0.0,212,21.200000000000003,1,-8.407770565586903,-8.780044195086303,0.2750906582414482,-8.36740820772413,3,5
213,1763621223.2015896,88.98851996527777,62.95079871068332,3.7456722,345.3551554451649,0.0102300347222222,0.0,213,21.3,1,-7.92214131020213,-7.692993407084066,0.2785606571452496,-7.275152421366192,3,5
214,1763621223.268297,89.50881944444444,63.35065045867204,3.7514224,348.9896303939819,0.0106119791666666,0.0,214,21.4,1,-7.502522334847734,-7.613523743662558,0.268288824702012,-7.21109050660954,3,5
215,1763621223.335121,90.17960503472224,63.86214600647504,3.7583888,354.4583337800014,0.0110763888888888,0.0,215,21.5,1,-6.9840185716048016,-7.001678189995893,0.2663335953067907,-6.602177797035707,3,5
216,1763621223.4015515,90.56224826388888,64.1657567317584,3.7624018,356.57709395789624,0.0113585069444444,0.0,216,21.6,1,-6.6749993847830655,-6.268641314413006,0.2688678991013698,-5.865339465760952,3,5
217,1763621223.4683454,90.9496484375,64.45130748688318,3.7666163,359.2632214204576,0.0117230902777777,0.0,217,21.700000000000003,1,-6.391658032947657,-6.017386353988936,0.2628345746009037,-5.623134492087581,3,5
218,1763621223.5347614,91.27625434027776,64.68541360321231,3.7685823,362.3699097945414,0.0120963541666666,0.0,218,21.8,1,-6.146816985662069,-5.65508607391237,0.2628239557743984,-5.260850140250772,3,5
219,1763621223.6348212,91.69867621527776,64.99717580657584,3.7731316,366.6382770155165,0.0124913194444444,0.0,219,21.9,1,-5.843387320562771,-5.393353481842643,0.2616498267140344,-5.000878741771592,3,5
220,1763621223.7060542,91.83747829861112,65.0858298635192,3.7739825,364.8684272189481,0.0125998263888888,0.0,220,22.0,1,-5.754216355688975,-4.825408908738583,0.2903563101610685,-4.389874443496979,3,5
221,1763621223.7681289,91.95194878472222,65.14053474298122,3.7751231,367.7134759728703,0.0127256944444444,0.0,221,22.1,1,-5.668844703354986,-4.676061697866505,0.2751702487162489,-4.263306324792131,3,5
222,1763621223.8359275,91.97773871527778,65.14283720930689,3.7751262,367.3179506386651,0.0127300347222222,0.0,222,22.200000000000003,1,-5.665309602009836,-4.781326479230761,0.2631517219600076,-4.386598896290749,3,5
223,1763621223.9008234,92.14725694444444,65.23759446867258,3.7768123,368.6208128747822,0.0127734375,0.0,223,22.3,1,-5.571211388173892,-5.043077999902927,0.2440607043282046,-4.67698694341062,3,5
224,1763621223.9675748,28.072973090277777,9.465082050711786,2.2097194,20.31625427907308,0.0,0.0,224,22.4,1,-50.0,-5.002815877783897,0.2390824767170055,-4.644192162708389,3,5
225,1763621224.0676043,25.10691840277778,7.200667338643975,1.966425,16.57453113538954,0.0,0.0,225,22.5,1,-50.0,-46.46211968711068,0.8855696707602045,-45.13376518097037,3,5
226,1763621224.1345022,25.04066840277778,7.143669174553083,1.9595319,16.512343740882404,0.0,0.0,226,22.6,1,-50.0,-46.94925846382091,0.5856949713016096,-46.070716006868494,3,5
227,1763621224.2007174,24.99041232638889,7.091514827995594,1.9523282,16.400590234375,0.0,0.0,227,22.700000000000003,1,-50.0,-47.77826469143974,0.5053366780293806,-47.02025967439567,3,5
228,1763621224.2671208,25.016944444444444,7.096599051245308,1.953136,16.33228287150065,0.0,0.0,228,22.8,1,-50.0,-48.26480123855238,0.4558288992866383,-47.58105788962242,3,5
229,1763621224.333759,25.056940104166667,7.106749897756337,1.9538686,16.491427919722188,0.0,0.0,225,22.5,-3,-50.0,-48.88998026344088,0.6311113273789722,-47.94331327237242,0,5
230,1763621224.405988,24.832647569444443,7.005020280927769,1.9422328,16.344682683478464,0.0,0.0,226,22.6,1,-50.0,-48.2683469955799,0.4019909854404916,-47.66536051741916,3,5
231,1763621224.4676406,24.917838541666665,7.040300867173228,1.9454328,16.462282595486112,0.0,0.0,227,22.700000000000003,1,-50.0,-47.78710529691303,0.3992986861881644,-47.18815726763078,3,5
232,1763621224.5672524,24.97102430555556,7.066074119671193,1.9481157,16.255420456102165,0.0,0.0,228,22.8,1,-50.0,-48.17862217914551,0.3718631652422541,-47.62082743128212,3,5
233,1763621224.634227,25.030950520833333,7.092009481724573,1.9516023,16.478862376950108,0.0,0.0,229,22.9,1,-50.0,-48.50686164981634,0.3492106924120438,-47.98304561119828,3,5
234,1763621224.7003567,25.08778211805556,7.120608907212355,1.9546776,16.403415566507974,0.0,0.0,226,22.6,-3,-50.0,-48.99006440324658,0.579426621892887,-48.120924470407246,0,5
235,1763621224.766775,24.90677951388889,7.036102896401316,1.9444125,16.167751726993508,0.0,0.0,227,22.700000000000003,1,-50.0,-48.36492203836104,0.3269867569899679,-47.87444190287609,3,5
236,1763621224.833598,24.963693576388888,7.061561299701214,1.9483417,16.354600677490236,0.0,0.0,228,22.8,1,-50.0,-48.543833680491744,0.3112296547242416,-48.07698919840538,3,5
237,1763621224.9000762,25.021176215277777,7.092894797092985,1.9521873,16.38391056720121,0.0,0.0,229,22.9,1,-50.0,-48.75209090451993,0.2973919357324973,-48.30600300092119,3,5
238,1763621225.0000415,25.08008680555556,7.11478868611151,1.9536493,16.55551639266779,0.0,0.0,226,22.6,-3,-50.0,-49.206747050282345,0.499770453870776,-48.45709136947618,0,5
239,1763621225.0667927,24.905859375,7.033835663416286,1.9446754,16.35786019782549,0.0,0.0,227,22.700000000000003,1,-50.0,-48.56613709404736,0.2837219809139957,-48.14055412267636,3,5
240,1763621225.137703,24.96954861111111,7.064382232299287,1.9483538,16.37305554643796,0.0,0.0,228,22.8,1,-50.0,-48.73034590079135,0.2757028002278094,-48.31679170044964,3,5
241,1763621225.2002032,25.02509982638889,7.087320522328255,1.9500904,16.47650171433437,0.0,0.0,229,22.9,1,-50.0,-48.1904157252403,0.2933068693467755,-47.75045542122014,3,5
242,1763621225.2669206,25.08009114583333,7.11903047872182,1.9557359,16.424570308261448,0.0,0.0,230,23.0,1,-50.0,-48.41485343701541,0.2805616769884755,-47.9940109215327,3,5
243,1763621225.3330328,25.17329861111111,7.160552301188339,1.9607557,16.566853058068542,0.0,0.0,231,23.1,1,-50.0,-48.61115288250112,0.2698742276072215,-48.20634154109028,3,5
244,1763621225.4001174,25.229197048611116,7.185054472682023,1.9638895,16.70785587557569,0.0,0.0,232,23.200000000000003,1,-50.0,-48.79188680730592,0.2607583106645414,-48.4007493413091,3,5
245,1763621225.499419,25.285520833333333,7.212738688009599,1.9672849,16.66826386711215,0.0,0.0,229,22.9,-3,-50.0,-49.20256081939752,0.4860336214871245,-48.47351038716683,0,5
246,1763621225.5662136,25.082834201388888,7.116623398722665,1.9548059,16.405264756925604,0.0,0.0,230,23.0,1,-50.0,-48.64046857510107,0.2564845232576539,-48.255741790214586,3,5
247,1763621225.6333866,25.167799479166668,7.15880494915661,1.9613163,16.612356754990568,0.0,0.0,231,23.1,1,-50.0,-48.73127932952672,0.2476848936892123,-48.359751988992905,3,5
248,1763621225.699191,25.233103298611116,7.187099542328831,1.963902,16.66124130015432,0.0,0.0,232,23.200000000000003,1,-50.0,-48.89005717606814,0.2394297261879554,-48.53091258678621,3,5
249,1763621225.766292,25.288897569444444,7.212360507985362,1.9661604,16.600039044396674,0.0,0.0,229,22.9,-3,-50.0,-49.32481286477258,0.4370750349571888,-48.6692003123368,0,5
250,1763621225.8376114,25.0832421875,7.118062075971724,1.9548029,16.651684008487653,0.0,0.0,230,23.0,1,-50.0,-48.64657455605428,0.2378883878747754,-48.28974197424211,3,5
251,1763621225.8994756,25.17478298611111,7.162570137681761,1.960615,16.44549461805556,0.0,0.0,231,23.1,1,-50.0,-47.99561044655056,0.2645310990066404,-47.5988137980406,3,5
252,1763621225.999472,25.22987847222222,7.187404201232713,1.9638643,16.595685501588424,0.0,0.0,232,23.200000000000003,1,-50.0,-48.27778304923213,0.2536606969575982,-47.89729200379573,3,5
253,1763621226.065699,25.28811197916667,7.2128916941561885,1.9670041,16.691753153859835,0.0,0.0,233,23.3,1,-50.0,-48.528009355023485,0.2446451390234499,-48.16104164648831,3,5
254,1763621226.1319366,25.35646701388889,7.245250289266773,1.9708985,16.66127599457164,0.0,0.0,234,23.4,1,-50.0,-48.65334249287901,0.2365683452294402,-48.298489975034855,3,5
255,1763621226.1987038,25.43838107638889,7.280026183555455,1.9765847,16.67367187379437,0.0,0.0,235,23.5,1,-50.0,-48.79768216726701,0.2294568956821871,-48.45349682374373,3,5
256,1763621226.265274,25.493315972222224,7.31023163612294,1.9798664,16.838689225260417,0.0,0.0,236,23.6,1,-50.0,-48.93806604268975,0.2239147229621176,-48.60219395824657,3,5
257,1763621226.3318925,25.55636284722222,7.338537473995126,1.9833803,16.740342770253882,0.0,0.0,233,23.3,-3,-50.0,-49.30548801825892,0.4350850510652445,-48.652860441661055,0,5
258,1763621226.4320087,25.352118055555557,7.243413964496499,1.9716737,16.591991699199916,0.0,0.0,234,23.4,1,-50.0,-48.8108148266633,0.2237477214989564,-48.47519324441487,3,5
259,1763621226.498566,25.437708333333333,7.282914983098571,1.9762831,16.77698350014392,0.0,0.0,235,23.5,1,-50.0,-48.92724093796216,0.2186882180605577,-48.59920861087132,3,5
260,1763621226.5695343,25.498828125,7.311508623323316,1.9791237,16.83314214944722,0.0,0.0,236,23.6,1,-50.0,-48.99973702131267,0.2120129910304883,-48.68171753476694,3,5
261,1763621226.632056,25.556154513888888,7.341079441404673,1.9838806,16.857378244282287,0.0,0.0,237,23.700000000000003,1,-50.0,-48.44402731619507,0.2378123363389481,-48.08730881168665,3,5
262,1763621226.698526,25.619856770833334,7.36635561986891,1.9862051,16.938702072313102,0.0,0.0,238,23.8,1,-50.0,-48.600253262509,0.2307505531232505,-48.25412743282413,3,5
263,1763621226.76492,25.70786024305556,7.407969902590738,1.9924392,16.970959144403906,0.0,0.0,239,23.9,1,-50.0,-48.74542632491589,0.2249951552468687,-48.40793359204559,3,5
264,1763621226.8649175,25.767838541666663,7.434569825337582,1.9961002,17.074960902668522,0.0,0.0,240,24.0,1,-50.0,-48.879725097466064,0.2200404479602314,-48.54966442552572,3,5
265,1763621226.9317076,25.816558159722224,7.461892141695098,1.9985926,17.017156948042505,0.0,0.0,237,23.700000000000003,-3,-50.0,-49.32387374324544,0.4345358538410935,-48.6720699624838,0,5
266,1763621226.9984007,25.62127170138889,7.367490747232288,1.9865397,16.895117149353023,0.0,0.0,238,23.8,1,-50.0,-48.77782834397624,0.2192671844535046,-48.44892756729598,3,5
267,1763621227.0647514,25.71685763888889,7.413704032848746,1.9936249,16.96828980999229,0.0,0.0,239,23.9,1,-50.0,-48.82666205173798,0.2137255444737096,-48.50607373502742,3,5
268,1763621227.1312351,93.60500434027776,65.92942682376925,3.7895496,372.48205951739646,0.0141536458333333,0.0,240,24.0,1,-11.172993379518914,12.758573439986655,5.8349082695732495,21.51093584434653,3,5
269,1763621227.197811,93.92864149305557,66.17110605760718,3.7923918,374.7246275494423,0.0146310763888888,0.0,241,24.1,1,-4.213541674647716,-4.162806375787149,0.5516863727895224,-3.335276816602865,3,5
270,1763621227.3025625,94.32853298611111,66.44605646871531,3.7957888,377.05357315174615,0.0151996527777777,0.0,242,24.200000000000003,1,-3.973561542326297,-3.758179288775377,0.5048595543233727,-3.000889957290318,3,5
271,1763621227.3647444,94.88566840277778,66.86566991889443,3.8004684,380.5466773435805,0.0161024305555555,0.0,243,24.3,1,-3.6433366115568986,-1.535335254327297,0.6489696046886628,-0.5618808472943027,3,5
272,1763621227.4308612,95.3063064236111,67.1781658256702,3.803425,382.9690709960184,0.0169097222222222,0.0,244,24.4,1,-3.3822814387020035,-2.3983773363032626,0.5072771620516587,-1.6374615932257743,3,5
273,1763621227.497801,95.7492578125,67.50153243415718,3.8065374,387.7786539109972,0.0177951388888888,0.0,245,24.5,1,-3.110587318786421,-1.936310269259966,0.5027773468968734,-1.182144248914656,3,5
274,1763621227.5642335,96.12739583333334,67.77471587779279,3.8096151,389.0842131338425,0.0184201388888888,0.0,246,24.6,1,-2.900035952941784,-1.7601939840817842,0.4792405603510249,-1.0413331435552469,3,5
275,1763621227.6641655,96.77868489583334,68.25929531740593,3.8140016,393.6255949177872,0.0198611111111111,0.0,247,24.700000000000003,1,-2.5548589476299632,-1.2951781349807412,0.4749978780335439,-0.5826813179304253,3,5
276,1763621227.730541,97.22949652777778,68.59513021079124,3.8165634,395.2640415207851,0.0209201388888888,0.0,248,24.8,1,-2.303845498431492,1.1560733055539103,0.5442784814189263,1.9724910276823,3,5
277,1763621227.796982,97.63582465277776,68.8886062855771,3.8183284,398.1708764978291,0.0220008680555555,0.0,249,24.9,1,-2.0877731465817293,-0.1861975263002868,0.4778566653536777,0.5305874717302298,3,5
278,1763621227.8636396,98.02455729166668,69.16597900809154,3.8199754,400.5856056664738,0.0228776041666666,0.0,250,25.0,1,-1.891137874697788,-0.0826912773531223,0.4462786881614778,0.5867267548890944,3,5
279,1763621227.9273298,98.56664930555556,69.55232232290277,3.822009,404.5419365830411,0.0244921875,0.0,251,25.1,1,-1.6318764047950909,0.364253760131092,0.4363350265458416,1.0187562999498545,3,5
280,1763621228.0023503,98.96454427083331,69.8393520353508,3.823485,405.45504357638896,0.0257335069444444,0.0,252,25.200000000000003,1,-1.4430969683484909,1.473499386358899,0.4638721796813436,2.1693076558809143,3,5
281,1763621228.0639367,99.35791666666668,70.11690686488252,3.8245065,407.9825020785109,0.0270833333333333,0.0,253,25.3,1,-1.2630180613362652,1.8516054110454192,0.4836467525022876,2.5770755397988507,3,5
282,1763621228.1639204,99.71659288194444,70.35893180997105,3.8251436,408.43645809369497,0.0282986111111111,0.0,254,25.4,1,-1.115967894859487,1.745064107582376,0.4629367273542919,2.439469198613814,3,5
283,1763621228.23026,100.23721354166666,70.72351024666868,3.826061,412.6387587015788,0.03046875,0.0,255,25.5,1,-0.8961030089338432,3.4811751062960887,0.5333407043281968,4.281186162788384,3,5
284,1763621228.2966118,100.58458333333331,70.95962343586473,3.8261085,413.5352315682117,0.0317751736111111,0.0,256,25.6,1,-0.7466338088946911,1.6568203446870235,0.4401008922506723,2.316971683063032,3,5
285,1763621228.3636625,100.83954861111113,71.12876675588375,3.8267543,415.2873757805717,0.0328081597222222,0.0,257,25.700000000000003,1,-0.6396977505095395,1.371852092359454,0.4103578499779439,1.9873888673263695,3,5
