step,time,mu,sigma,entropy,sharpness,sat_hi,sat_lo,exp_100us,exp_ms,delta_exp,reward,mean_pred,uncertainty,ucb_score,action_idx,num_actions
146,1763641984.9703102,14.177842881944445,1.8750461659968463,0.8802979,7.489686761474609,0.0,0.0,107,10.700000000000001,0,-50.0,-48.70275640630997,0.5419860408749119,-47.889777344997604,2,5
147,1763641985.0369263,14.181354166666667,1.8739722848980378,0.8801012,7.381067705620659,0.0,0.0,110,11.0,3,-50.0,-48.72337862850708,0.5535837095042911,-47.89300306425064,4,5
148,1763641985.136626,14.306766493055555,1.9273874208698374,0.90595716,7.525416546103395,0.0,0.0,109,10.9,-1,-50.0,-48.31284566107725,0.5006371492855158,-47.561889937148976,1,5
149,1763641985.2034996,14.268515625,1.9123048333875865,0.8991021,7.544765444079743,0.0,0.0,109,10.9,0,-50.0,-48.597988671244494,0.47324795539290115,-47.88811673815514,2,5
150,1763641985.2755551,14.269049479166666,1.9124578924149271,0.8991709,7.469708650546604,0.0,0.0,108,10.8,-1,-50.0,-48.561735765545954,0.4534517582980411,-47.881558128098895,1,5
151,1763641985.3370068,14.216866319444444,1.8928846774878807,0.8898844,7.437782069057889,0.0,0.0,105,10.5,-3,-50.0,-48.7366066550687,0.5246638459666663,-47.9496108861187,0,5
152,1763641985.4031475,14.111158854166666,1.8459134089406852,0.86276734,7.38179241112603,0.0,0.0,102,10.200000000000001,-3,-50.0,-49.20081536068563,0.4642895345272312,-48.504381058894786,0,5
153,1763641985.4696326,13.98834201388889,1.795367648738723,0.82448184,7.245147145589195,0.0,0.0,103,10.3,1,-50.0,-49.8306362105657,0.7329715678010146,-48.731178858864176,3,5
154,1763641985.5362985,14.024266493055556,1.8072521321772534,0.83532465,7.276479802619084,0.0,0.0,106,10.600000000000001,3,-50.0,-49.672143792679215,0.5701725676399632,-48.81688494121927,4,5
155,1763641985.6365,14.151575520833333,1.8637504285969233,0.8731618,7.410498982728558,0.0,0.0,103,10.3,-3,-50.0,-49.26115767549865,0.4208800071334115,-48.629837664798536,0,5
156,1763641985.703021,14.0276171875,1.8089084049070805,0.8352026,7.281028556145561,0.0,0.0,103,10.3,0,-50.0,-49.48363919580602,0.5082127261255923,-48.72132010661763,2,5
157,1763641985.7694912,14.021076388888888,1.8113402096999474,0.8362341,7.356210801395369,0.0,0.0,103,10.3,0,-50.0,-49.545397796430144,0.45691220457578446,-48.860029489566465,2,5
158,1763641985.8366144,14.028324652777778,1.8072231054670334,0.834865,7.300802735712499,0.0,0.0,106,10.600000000000001,3,-50.0,-49.56400088638361,0.49062110426872063,-48.82806922998053,4,5
159,1763641985.9027257,14.151041666666666,1.864237339872528,0.8728609,7.423337603514871,0.0,0.0,107,10.700000000000001,1,-50.0,-49.57179919402542,0.5941915015511772,-48.680511941698654,3,5
160,1763641985.9741025,14.184652777777778,1.878935836966427,0.88214827,7.41177917563356,0.0,0.0,106,10.600000000000001,-1,-50.0,-49.1133141942626,0.5369620687112636,-48.30787109119571,1,5
161,1763641986.036603,14.155811631944445,1.864616524640367,0.8740952,7.41647993975981,0.0,0.0,103,10.3,-3,-50.0,-49.505565603553734,0.4208155059400843,-48.87434234464361,0,5
162,1763641986.1355813,14.029891493055555,1.81320764117952,0.83886325,7.267013855658637,0.0,0.0,100,10.0,-3,-50.0,-49.80491252258481,0.38725666547629944,-49.224027524370356,0,5
163,1763641986.202597,13.908802083333333,1.760676447024487,0.7954807,7.221900813726731,0.0,0.0,100,10.0,0,-50.0,-50.119644321298956,0.5184002752788228,-49.342043908380724,2,5
164,1763641986.269267,13.906675347222222,1.7600200900890992,0.7950249,7.207916367594402,0.0,0.0,100,10.0,0,-50.0,-50.04648875687844,0.46215756182208606,-49.35325241414531,2,5
165,1763641986.3359118,13.906371527777777,1.7584422441058447,0.79302454,7.195181784999518,0.0,0.0,100,10.0,0,-50.0,-49.9635348285146,0.41825658242514757,-49.33614995487687,2,5
166,1763641986.402324,13.902894965277778,1.7591927069787299,0.7939751,7.1675650293986,0.0,0.0,100,10.0,0,-50.0,-49.90483621582722,0.3852972923558152,-49.326890277293494,2,5
167,1763641986.4687183,13.908901909722223,1.7598765717146085,0.7946197,7.168202871515723,0.0,0.0,100,10.0,0,-50.0,-49.85275123735213,0.35910653823231065,-49.314091430003664,2,5
168,1763641986.568565,13.904544270833334,1.7560876780320303,0.7921289,7.146236721293131,0.0,0.0,100,10.0,0,-50.0,-49.80421797602774,0.33769100338250546,-49.29768147095398,2,5
169,1763641986.6351345,13.906527777777777,1.7612621024915172,0.79532814,7.210047467248232,0.0,0.0,100,10.0,0,-50.0,-49.770386221511274,0.3201322737175257,-49.29018781093499,2,5
170,1763641986.7062469,13.910425347222223,1.7600965664549226,0.79575086,7.194743848843042,0.0,0.0,100,10.0,0,-50.0,-49.72002316498562,0.304638088096554,-49.26306603284079,2,5
171,1763641986.768859,40.871089409722224,26.594290961543127,2.822655,73.93715017720916,0.0,0.0,100,10.0,0,-50.0,-49.11172932226519,0.4587382602501147,-48.42362193189002,2,5
172,1763641986.8349,40.751966145833336,26.48087873180526,2.8183055,73.07827233116244,0.0,0.0,100,10.0,-3,-50.0,-47.563168937925155,0.4010376949387738,-46.961612395516994,0,5
173,1763641986.9014664,40.682604166666664,26.41545323493816,2.8162124,72.99563776395821,0.0,0.0,100,10.0,-3,-50.0,-47.87582268210455,0.36341140017200246,-47.330705581846544,0,5
174,1763641986.967957,40.653155381944444,26.375759566968632,2.8157003,73.15318729624805,0.0,0.0,100,10.0,-3,-50.0,-48.11231487737034,0.34292149132240274,-47.59793264038673,0,5
175,1763641987.0681484,40.592183159722225,26.31915692727041,2.812561,72.27988896092543,0.0,0.0,100,10.0,-3,-50.0,-48.270479163419665,0.3207992785163543,-47.78928024564513,0,5
176,1763641987.1348977,40.56265625,26.295059664051017,2.8122947,72.55094625259213,0.0,0.0,100,10.0,-3,-50.0,-48.39447004656749,0.3020915392915426,-47.94133273763018,0,5
177,1763641987.2017808,40.57114583333333,26.297188057446988,2.8127036,72.47872456821395,0.0,0.0,100,10.0,-3,-50.0,-48.52542107380425,0.290557067824658,-48.08958547206726,0,5
178,1763641987.267936,40.564175347222225,26.292921680238244,2.8123298,72.5870622250404,0.0,0.0,100,10.0,-3,-50.0,-48.6060484195695,0.27695332339160256,-48.19061843448209,0,5
179,1763641987.3345482,40.5862890625,26.308018264989595,2.813344,72.55450847680363,0.0,0.0,103,10.3,3,-50.0,-49.082026013523716,0.5983020287465846,-48.18457297040384,4,5
180,1763641987.4060085,41.239908854166664,26.844615255593794,2.833518,75.07700481582454,0.0,0.0,102,10.200000000000001,-1,-50.0,-48.43964859666123,0.6347994449927375,-47.48744942917212,1,5
181,1763641987.4680893,41.08673177083333,26.728094275628266,2.8293104,74.27307486067406,0.0,0.0,103,10.3,1,-50.0,-49.314948095610355,0.8475521842531869,-48.04361981923057,3,5
182,1763641987.5675783,41.32089409722222,26.920276865074342,2.8360496,75.04168773140613,0.0,0.0,103,10.3,0,-50.0,-48.70185431632491,0.5785717731799371,-47.83399665655501,2,5
183,1763641987.6346176,41.33783420138889,26.934912627034507,2.8364587,74.86455509664277,0.0,0.0,106,10.600000000000001,3,-50.0,-48.866104581631504,0.6070095212081521,-47.95559029981928,4,5
184,1763641987.700969,42.09215711805555,27.568560229761374,2.8591971,77.98479605349317,0.0,0.0,106,10.600000000000001,0,-50.0,-48.372521893580284,0.5174929953352394,-47.59628240057742,2,5
185,1763641987.7674127,42.10885850694444,27.587027912170146,2.8601298,78.12392438151042,0.0,0.0,103,10.3,-3,-50.0,-48.31394215246206,0.33277661403015696,-47.81477723141683,0,5
186,1763641987.8340435,41.39406684027778,26.98807305447073,2.8385816,75.33979867393586,0.0,0.0,100,10.0,-3,-50.0,-48.79534833431822,0.3208062166206985,-48.31413900938717,0,5
187,1763641987.900806,40.72550347222222,26.436560738305705,2.8170455,73.19367473204811,0.0,0.0,100,10.0,-3,-50.0,-49.12197780081462,0.28254535746261494,-48.6981597646207,0,5
188,1763641987.9679031,40.7458984375,26.45996489589071,2.8183854,72.9754436728395,0.0,0.0,101,10.100000000000001,1,-50.0,-49.56984108388456,0.6103552787284064,-48.65430816579195,3,5
189,1763641988.0671947,41.07681857638889,26.73382342748891,2.8290918,74.39358705843703,0.0,0.0,104,10.4,3,-50.0,-49.29152508507161,0.49428691722625945,-48.550094709232226,4,5
190,1763641988.1391542,41.768146701388886,27.320211188064107,2.8503146,76.97788415610229,0.0,0.0,105,10.5,1,-50.0,-49.54166224540888,0.6648846450652486,-48.54433527781101,3,5
191,1763641988.2005577,42.16747395833333,27.658966348856367,2.862193,78.67229675291084,0.0,0.0,108,10.8,3,-50.0,-49.04078562435626,0.5380258427701419,-48.233746860201045,4,5
192,1763641988.2671359,42.94512152777778,28.325660888003572,2.88513,81.7781809524913,0.0,0.0,108,10.8,0,-50.0,-48.88696871694051,0.5373626296437122,-48.08092477247494,2,5
193,1763641988.3335738,42.9988671875,28.37708193417146,2.8865209,81.95495949659934,0.0,0.0,105,10.5,-3,-50.0,-48.68437426329409,0.3362496811288179,-48.17999974160086,0,5
194,1763641988.4001265,42.284214409722225,27.772814053817402,2.8663912,78.76769019909142,0.0,0.0,108,10.8,3,-50.0,-49.37429318172262,0.5371230301421209,-48.56860863650944,4,5
195,1763641988.5000923,43.13263020833333,28.506567460753743,2.8902745,82.28575683322481,0.0,0.0,109,10.9,1,-50.0,-49.18321113245361,0.5718661178129946,-48.32541195573412,3,5
196,1763641988.5666978,43.58058159722222,28.89174177368509,2.9040234,83.5199924756462,0.0,0.0,112,11.200000000000001,3,-50.0,-49.56635325727793,0.5423417149010837,-48.752840684926305,4,5
197,1763641988.6331427,44.551458333333336,29.745124185382373,2.9307804,88.09533308917388,0.0,0.0,109,10.9,-3,-50.0,-48.68673960922111,0.3381251593153702,-48.17955187024805,0,5
198,1763641988.700135,43.71329427083333,29.018467395754627,2.907399,84.3602514978291,0.0,0.0,112,11.200000000000001,3,-50.0,-49.25222620437816,0.49214119037591814,-48.514014418814284,4,5
199,1763641988.7665362,44.70334635416667,29.888864244326896,2.9352312,88.84932132822672,0.0,0.0,113,11.3,1,-50.0,-49.134460307716154,0.553638872758154,-48.304001998578926,3,5
200,1763641988.838356,45.27204861111111,30.393811903958223,2.951788,91.65217552799179,0.0,0.0,116,11.600000000000001,3,-50.0,-48.98519176308021,0.45475101961883757,-48.30306523365195,4,5
201,1763641988.900258,46.397135416666664,31.39294170142649,2.9834707,96.25823198174372,0.0,0.0,113,11.3,-3,-50.0,-48.6663831140403,0.3967212428769942,-48.07130124972481,0,5
202,1763641988.9996629,45.45459201388889,30.571752387090527,2.956174,92.56659969610523,0.0,0.0,116,11.600000000000001,3,-50.0,-49.59771034570842,0.5400872565568748,-48.78757946087311,4,5
203,1763641989.0660598,46.60041666666667,31.58622820671042,2.988769,97.15566785270786,0.0,0.0,113,11.3,-3,-50.0,-49.02966122917165,0.5103840640586441,-48.26408513308368,0,5
204,1763641989.1327753,45.62561631944445,30.731473671344038,2.9617712,93.11165573089976,0.0,0.0,114,11.4,1,-50.0,-49.84442877453801,0.7075327036262907,-48.783129719098575,3,5
205,1763641989.199285,46.05700954861111,31.12066333713521,2.9735918,95.20723471933998,0.0,0.0,114,11.4,0,-50.0,-49.760362704544804,0.751856436956789,-48.63257804910962,2,5
206,1763641989.26574,46.142491319444446,31.204125356744715,2.9766293,95.73219625259212,0.0,0.0,117,11.700000000000001,3,-50.0,-49.51551962944543,0.4561092300668912,-48.83135578434509,4,5
207,1763641989.3324695,47.529609375,32.438050868050716,3.0152216,102.08448195527632,0.0,0.0,114,11.4,-3,-50.0,-48.91180701051889,0.36065151992514066,-48.37082973063118,0,5
208,1763641989.432521,46.418628472222224,31.46785013654625,2.9845185,96.75180244274377,0.0,0.0,117,11.700000000000001,3,-50.0,-49.5793173937365,0.48672253854808856,-48.84923358591437,4,5
209,1763641989.4990904,47.768389756944444,32.66850079769384,3.0218716,102.96154895351081,0.0,0.0,114,11.4,-3,-50.0,-49.305096118034236,0.49172142653323436,-48.56751397823438,0,5
210,1763641989.571041,46.545221354166664,31.57984471434122,2.9876442,97.39073482890188,0.0,0.0,115,11.5,1,-50.0,-49.896032764951414,0.6669395595225559,-48.89562342566758,3,5
211,1763641989.632929,47.03653645833333,32.025354026206784,3.0016217,99.66067515189087,0.0,0.0,118,11.8,3,-50.0,-49.78768910280354,0.421411345255404,-49.155572084920436,4,5
212,1763641989.6991777,48.513103298611114,33.355687194751674,3.0426168,106.98141941910733,0.0,0.0,117,11.700000000000001,-1,-50.0,-50.04211078496837,1.081303170993067,-48.42015602847877,1,5
213,1763641989.7654958,48.202109375,33.08448731816911,3.0342517,105.09977593044707,0.0,0.0,114,11.4,-3,-50.0,-49.32709848693085,0.38455025917781804,-48.75027309816412,0,5
214,1763641989.8324704,14.756328125,2.1476486795254286,0.9391855,7.894227092300226,0.0,0.0,111,11.100000000000001,-3,-50.0,-42.030265909508614,2.6021919484299585,-38.12697798686368,0,5
215,1763641989.9323597,14.461024305555556,2.0021125976267937,0.92826384,7.757534393988714,0.0,0.0,112,11.200000000000001,1,-50.0,-52.59626174824914,1.0849764326076439,-50.96879709933768,3,5
216,1763641989.9985273,14.453854166666666,1.9949647743644148,0.9257021,7.6898436679416236,0.0,0.0,113,11.3,1,-50.0,-51.02446809975282,0.7433717171664745,-49.909410524003114,3,5
217,1763641990.0653427,14.492426215277778,2.011996123672675,0.9293276,7.745694346788196,0.0,0.0,114,11.4,1,-50.0,-50.55405044765359,0.6029502643713446,-49.64962505109657,3,5
218,1763641990.1320577,14.514227430555556,2.0209228529169563,0.9307794,7.809904332968627,0.0,0.0,115,11.5,1,-50.0,-50.29519313527882,0.5212274226133666,-49.513352001358776,3,5
219,1763641990.2004383,14.547365451388888,2.0319487055023076,0.932704,7.800837635464138,0.0,0.0,116,11.600000000000001,1,-50.0,-50.125125218846065,0.4691481311301332,-49.42140302215086,3,5
220,1763641990.2703326,14.5764453125,2.045438234836269,0.93478763,7.857486944335186,0.0,0.0,117,11.700000000000001,1,-50.0,-50.02914646998296,0.4339309532427678,-49.37825004011881,3,5
221,1763641990.3319204,14.630516493055556,2.069641716319365,0.93612695,7.867738630713948,0.0,0.0,118,11.8,1,-50.0,-50.46079425125393,0.44275233325189456,-49.79666575137609,3,5
222,1763641990.431749,14.662526041666666,2.082608259078064,0.9375415,7.95361065266927,0.0,0.0,119,11.9,1,-50.0,-50.31614067917458,0.41396194244369905,-49.69519776550903,3,5
223,1763641990.4983025,14.699574652777779,2.0985332575321816,0.9385812,7.913038013524185,0.0,0.0,120,12.0,1,-50.0,-50.21283365575624,0.3962855755916525,-49.61840529236876,3,5
224,1763641990.5650072,14.733780381944445,2.115046015973311,0.93900055,7.966787885802469,0.0,0.0,121,12.100000000000001,1,-50.0,-50.08653419213293,0.37909834476161874,-49.5178866749905,3,5
225,1763641990.631547,14.785503472222222,2.1347443876685532,0.9390844,8.026192705601822,0.0,0.0,122,12.200000000000001,1,-50.0,-50.011384714664565,0.3693418212390078,-49.45737198280605,3,5
226,1763641990.6984725,14.82048611111111,2.151056855833737,0.93887913,8.047113670047715,0.0,0.0,123,12.3,1,-50.0,-49.93595553187848,0.3622377700979018,-49.392598876731626,3,5
227,1763641990.7647376,14.858802083333334,2.1646891510217388,0.93888915,7.991683846857518,0.0,0.0,124,12.4,1,-50.0,-49.8697974376543,0.3580442631441937,-49.33273104293801,3,5
228,1763641990.864511,14.887873263888888,2.1773188846847,0.93908954,8.088588819546171,0.0,0.0,125,12.5,1,-50.0,-49.81401984681226,0.3556240791235738,-49.2805837281269,3,5
229,1763641990.9310906,14.945377604166667,2.202950965494563,0.9397254,8.139912904791183,0.0,0.0,126,12.600000000000001,1,-50.0,-49.80341209300459,0.3597100502245278,-49.2638470176678,3,5
230,1763641991.0026221,14.982261284722222,2.2182447604236466,0.9398875,8.159444291856556,0.0,0.0,127,12.700000000000001,1,-50.0,-49.718432827397095,0.35231432576805544,-49.189961338745015,3,5
231,1763641991.0648084,15.01845920138889,2.232171352155583,0.9404259,8.104305217300228,0.0,0.0,128,12.8,1,-50.0,-50.180111792442446,0.3551838472889412,-49.647336021509034,3,5
232,1763641991.1310225,15.050390625,2.2488818255897005,0.9407308,8.171662251620823,0.0,0.0,129,12.9,1,-50.0,-50.0877733706445,0.35186840512602835,-49.55997076295546,3,5
233,1763641991.1976287,15.103289930555556,2.269395479642895,0.9400759,8.203740872682172,0.0,0.0,130,13.0,1,-50.0,-50.0086062089125,0.34894335411221616,-49.48519117774417,3,5
234,1763641991.2644095,15.139301215277778,2.284971400995334,0.9426613,8.26379300122673,0.0,0.0,131,13.100000000000001,1,-50.0,-49.96526556892865,0.3475074106049555,-49.444004453021215,3,5
235,1763641991.364143,15.177743055555556,2.2999123118747127,0.9427956,8.32595812534285,0.0,0.0,132,13.200000000000001,1,-50.0,-49.9370599890113,0.3480541046484221,-49.41497883203867,3,5
236,1763641991.4307487,15.214453125,2.3157558452815166,0.94285953,8.238059784142763,0.0,0.0,131,13.100000000000001,-1,-50.0,-51.24630235511349,1.254393736201776,-49.36471175081083,1,5
237,1763641991.499064,15.176024305555556,2.3030429356175994,0.94217086,8.301084895833332,0.0,0.0,130,13.0,-1,-50.0,-50.54468167228543,0.7701966737880044,-49.389386661603424,1,5
238,1763641991.564057,15.144027777777778,2.284785675410656,0.94143146,8.25710011091821,0.0,0.0,131,13.100000000000001,1,-50.0,-49.92780260236491,0.3058632158686707,-49.46900777856191,3,5
239,1763641991.630628,15.180091145833334,2.302576755271072,0.9425875,8.248485058424206,0.0,0.0,130,13.0,-1,-50.0,-50.23752200283991,0.6090517714430407,-49.32394434567535,1,5
240,1763641991.7015684,15.14154079861111,2.2836899176176546,0.94219995,8.219275150534546,0.0,0.0,131,13.100000000000001,1,-50.0,-49.90154388608897,0.2918481465624671,-49.46377166624527,3,5
241,1763641991.764051,15.17375,2.299875864705649,0.94175625,8.27575514925733,0.0,0.0,132,13.200000000000001,1,-50.0,-50.34818968928724,0.29991515941832375,-49.89831695015975,3,5
242,1763641991.8637369,15.209930555555555,2.3168166158089813,0.9441308,8.29144883777006,0.0,0.0,133,13.3,1,-50.0,-50.294093331796724,0.3021225755091195,-49.84090946853304,3,5
243,1763641991.9303107,15.264908854166666,2.3365568210832732,0.9453321,8.287365351001126,0.0,0.0,132,13.200000000000001,-1,-50.0,-50.52067367439826,0.5700632272922224,-49.665578833459925,1,5
244,1763641991.9967263,15.207235243055555,2.3120740400202813,0.9426888,8.261896685546121,0.0,0.0,133,13.3,1,-50.0,-50.24023296974407,0.2875649188079655,-49.808885591532125,3,5
245,1763641992.0633097,15.260633680555555,2.3364682693006884,0.9466316,8.421101860215929,0.0,0.0,132,13.200000000000001,-1,-50.0,-50.29667755474005,0.4932341244806865,-49.55682636801902,1,5
246,1763641992.1300178,15.208893229166666,2.3149003849883982,0.94382256,8.290807272376544,0.0,0.0,131,13.100000000000001,-1,-50.0,-50.41493648180605,0.4394429895632707,-49.755771997461146,1,5
247,1763641992.196707,15.168524305555556,2.2968110235457906,0.94237673,8.304205703377429,0.0,0.0,132,13.200000000000001,1,-50.0,-50.194580321627484,0.2622912029188671,-49.80114351724918,3,5
248,1763641992.2964995,15.202230902777778,2.3130998220919228,0.943725,8.324609367464795,0.0,0.0,131,13.100000000000001,-1,-50.0,-50.265746705904085,0.4022211389858397,-49.66241499742532,1,5
249,1763641992.3632324,15.163919270833333,2.2949883700103584,0.9418786,8.207295070148986,0.0,0.0,132,13.200000000000001,1,-50.0,-50.18503718076277,0.2572856070390025,-49.79910877020426,3,5
250,1763641992.4345276,15.201857638888889,2.3094687386352115,0.9435894,8.303567409261069,0.0,0.0,131,13.100000000000001,-1,-50.0,-50.1026799106438,0.37361907293650104,-49.54225130123905,1,5
251,1763641992.4970605,15.161883680555556,2.2942467128722974,0.9414217,8.228215982903375,0.0,0.0,132,13.200000000000001,1,-50.0,-50.60263391043347,0.26616487461250327,-50.20338659851471,3,5
252,1763641992.5630476,15.202886284722222,2.309798610431089,0.9431743,8.242899159673998,0.0,0.0,133,13.3,1,-50.0,-50.52092294556581,0.2633219723925705,-50.12593998697695,3,5
253,1763641992.6295207,15.252005208333333,2.332284058713353,0.94464797,8.303914398871527,0.0,0.0,134,13.4,1,-50.0,-50.435234403979834,0.2646467363660811,-50.038264299430715,3,5
254,1763641992.6962187,58.949917534722225,42.894895828068385,3.2860663,163.66075385011274,0.0,0.0,133,13.3,-1,-49.93584793288801,-50.447069540087796,0.3870144400840374,-49.86654787996174,1,5
255,1763641992.7960098,58.463125,42.457353537414946,3.2756524,160.6269896021525,0.0,0.0,130,13.0,-3,-46.54857626801339,-44.82067114136816,0.8569961653450695,-43.53517689335055,0,5
256,1763641992.8628278,57.826510416666665,41.94029544802054,3.263125,157.99955985693285,0.0,0.0,127,12.700000000000001,-3,-47.695504277156786,-46.12508459339309,0.6802686785173738,-45.10468157561703,0,5
257,1763641992.9303873,56.970677083333335,41.20555780878624,3.245149,152.4739751924302,0.0,0.0,126,12.600000000000001,-1,-49.22301474480024,-48.8474529941617,1.8001475745300568,-46.14723163236661,1,5
258,1763641992.9958363,56.63628472222222,40.91707318300489,3.2375073,151.0881791946788,0.0,0.0,123,12.3,-3,-49.84140789900311,-47.54429436819365,0.5156422522896155,-46.770830989759226,0,5
259,1763641993.0623112,55.505546875,39.919582515233195,3.2134304,144.60670513953693,0.0,0.0,126,12.600000000000001,3,-50.0,-49.663090078963876,1.4578431542512285,-47.476325347587036,4,5
260,1763641993.133617,56.497469618055554,40.77362133441384,3.2348847,149.60149303745223,0.0,0.0,123,12.3,-3,-50.0,-48.39311146015039,0.4242435002476356,-47.75674620977893,0,5
261,1763641993.195855,55.43571614583333,39.8514526809317,3.211968,143.64798982202979,0.0,0.0,120,12.0,-3,-50.0,-49.392416391222206,0.43710290391385653,-48.73676203535142,0,5
262,1763641993.29521,54.27744357638889,38.83097933976855,3.1865673,138.46390360361738,0.0,0.0,121,12.100000000000001,1,-50.0,-51.53793019882316,1.6230900679961402,-49.10329509682895,3,5
263,1763641993.3622131,54.755147569444446,39.24549795565411,3.197061,140.38109382203655,0.0,0.0,122,12.200000000000001,1,-50.0,-50.73074296715777,0.8589860561141901,-49.44226388298648,3,5
264,1763641993.428566,55.04028211805556,39.496553402158725,3.2040021,143.28757854991017,0.0,0.0,123,12.3,1,-50.0,-49.82422957719446,0.61725928321773,-48.898340652367864,3,5
265,1763641993.4953408,55.268541666666664,39.68498979320964,3.2081337,142.96130520243705,0.0,0.0,126,12.600000000000001,3,-50.0,-49.95637240861987,0.7493123430802046,-48.83240389399956,4,5
266,1763641993.5618615,56.010303819444445,40.30434540362413,3.2244377,147.35432116970483,0.0,0.0,129,12.9,3,-50.0,-49.27852348411065,0.6192649446558189,-48.34962606712692,4,5
267,1763641993.6283038,56.329852430555555,40.527379391717005,3.2307787,147.8130409830541,0.0,0.0,128,12.8,-1,-50.0,-48.50156341491788,0.8120444282278119,-47.283496772576164,1,5
268,1763641993.6950252,56.00684461805555,40.2446050886511,3.223834,146.07153003351658,0.0,0.0,125,12.5,-3,-50.0,-48.27108869404634,0.37760286038862406,-47.7046844034634,0,5
269,1763641993.7949598,55.39597222222222,39.745024510752785,3.2114828,143.1703837525921,0.0,0.0,126,12.600000000000001,1,-50.0,-49.61578201174552,0.5857690043702568,-48.737128505190135,3,5
270,1763641993.8662953,55.440625,39.7594494222364,3.2116373,143.81197818980274,0.0,0.0,129,12.9,3,-50.0,-49.466524359972404,0.522582754432845,-48.68265022832313,4,5
271,1763641993.9298685,55.77137152777778,39.985337089321746,3.2184901,145.0720010669661,0.0,0.0,126,12.600000000000001,-3,-50.0,-48.70479027582436,0.35740873930379524,-48.16867716686866,0,5
272,1763641993.99507,55.12482638888889,39.45983354642447,3.2049823,141.9579285208808,0.0,0.0,127,12.700000000000001,1,-50.0,-49.77742178646716,0.5101434771376102,-49.012206570760746,3,5
273,1763641994.061335,55.119969618055556,39.421912029851555,3.204177,141.28521619916376,0.0,0.0,128,12.8,1,-50.0,-49.63518065655836,0.4559456307539642,-48.951262210427416,3,5
274,1763641994.1279962,55.165325520833335,39.444532608654605,3.2053962,141.34514686045705,0.0,0.0,125,12.5,-3,-50.0,-49.23868074593615,0.330777092532301,-48.7425151071377,0,5
275,1763641994.227845,54.55724826388889,38.936680195545314,3.1923914,138.5750252259808,0.0,0.0,126,12.600000000000001,1,-50.0,-49.79805384015722,0.3922394702287497,-49.2096946348141,3,5
276,1763641994.2945974,54.53253472222222,38.88618029429914,3.1920495,137.74249540284708,0.0,0.0,127,12.700000000000001,1,-50.0,-49.84196935369095,0.36641186357815053,-49.29235155832372,3,5
277,1763641994.361103,54.56395833333333,38.89282390551612,3.191611,137.81935384775795,0.0,0.0,130,13.0,3,-50.0,-49.73606264709233,0.4511415843138751,-49.05935027062152,4,5
278,1763641994.4278207,54.96501736111111,39.18037083166319,3.2003517,140.1033747611152,0.0,0.0,129,12.9,-1,-50.0,-49.01505368833167,0.6028721737645738,-48.11074542768481,1,5
279,1763641994.4941616,54.6690234375,38.92582320680676,3.1944628,138.8903015353544,0.0,0.0,126,12.600000000000001,-3,-50.0,-49.06374305580176,0.3097273317427129,-48.59915205818769,0,5
280,1763641994.566246,54.002139756944445,38.37947822365556,3.179431,135.70863012000189,0.0,0.0,127,12.700000000000001,1,-50.0,-49.77297455378012,0.3420379657817264,-49.259917605107525,3,5
281,1763641994.6278439,54.04144097222222,38.39353245963641,3.1803927,135.37852812211776,0.0,0.0,128,12.8,1,-50.0,-49.95724066254138,0.3559080255344483,-49.42337862423971,3,5
282,1763641994.727361,54.03016927083333,38.35552987875901,3.1801763,134.96684382910084,0.0,0.0,125,12.5,-3,-50.0,-49.63266324721519,0.3050128526896523,-49.17514396818071,0,5
283,1763641994.7939875,53.41246527777778,37.83736628420619,3.166119,131.82480361569253,0.0,0.0,126,12.600000000000001,1,-50.0,-50.60613756349946,0.35400831439754404,-50.075125091903146,3,5
284,1763641994.8603337,53.42116753472222,37.81933043024979,3.166355,131.16698102025163,0.0,0.0,127,12.700000000000001,1,-50.0,-50.02876779159881,0.32135807208635264,-49.54673068346928,3,5
285,1763641994.9275312,53.44384982638889,37.81536109384655,3.1669059,131.45870798965265,0.0,0.0,128,12.8,1,-50.0,-49.881340143437676,0.31441685566108224,-49.40971485994605,3,5
286,1763641994.9936566,53.44851128472222,37.791979807904845,3.166957,131.62299585232208,0.0,0.0,125,12.5,-3,-50.0,-49.66061347293609,0.2893742693924179,-49.22655206884747,0,5
287,1763641995.0602877,52.87849392361111,37.3263305744798,3.153347,129.32402840101454,0.0,0.0,126,12.600000000000001,1,-50.0,-50.080315327544895,0.2926016741365058,-49.641412816340136,3,5
288,1763641995.1266892,52.9231640625,37.34203016573189,3.1550765,128.87268320787217,0.0,0.0,127,12.700000000000001,1,-50.0,-49.96963808194564,0.28978715764506424,-49.53495734547804,3,5
289,1763641995.2272556,52.85973090277778,37.24904785225803,3.153541,128.4869657766083,0.0,0.0,128,12.8,1,-50.0,-50.021544648171485,0.2934021908505,-49.581441361895735,3,5
290,1763641995.2986562,52.874735243055554,37.25035268137069,3.1535983,129.02129038445742,0.0,0.0,125,12.5,-3,-50.0,-49.67018823855629,0.2777676251863084,-49.25353680077683,0,5
291,1763641995.3604183,52.27031684027778,36.74320523665303,3.1389756,125.86401901576664,0.0,0.0,126,12.600000000000001,1,-50.0,-50.276678114792574,0.31231021281004473,-49.808212795577504,3,5
292,1763641995.426666,52.33052951388889,36.76844225319533,3.1409228,126.20473662584094,0.0,0.0,127,12.700000000000001,1,-50.0,-50.19616504205592,0.30578445524869957,-49.73748835918287,3,5
